complaint_id,account_id,customer_id,complaint_type,description,severity,complaint_date,status
CMP-001081,8101DC160,CUST-0112715,Identity Concern,Unusual account behaviour was reported.,LOW,2022-06-29,RESOLVED
CMP-001082,805CDED20,CUST-0046062,Unusual Account Activity,Potential fraudulent activity was reported.,HIGH,2022-03-16,OPEN
CMP-001083,80B18CAA0,CUST-0053659,Unusual Account Activity,Potential fraudulent activity was reported.,HIGH,2024-04-02,RESOLVED
CMP-001084,80C3389B0,CUST-0017381,Identity Concern,Unusual account behaviour was reported.,CRITICAL,2023-03-30,OPEN
CMP-001085,802549AA0,CUST-0002875,Fraud Report,Customer raised an identity verification concern.,CRITICAL,2024-02-15,RESOLVED
CMP-001086,811FEA440,CUST-0014807,Suspicious Transaction,Customer raised an identity verification concern.,LOW,2024-06-01,UNDER_REVIEW
CMP-001087,8001FB060,CUST-0114970,Identity Concern,Customer reported an unexpected transfer.,MEDIUM,2022-03-11,UNDER_REVIEW
CMP-001088,80BBE4260,CUST-0029253,Fraud Report,Unusual account behaviour was reported.,LOW,2023-02-27,RESOLVED
CMP-001089,8128F5740,CUST-0111502,Fraud Report,Customer reported an unexpected transfer.,HIGH,2024-05-02,OPEN
CMP-001090,810A68690,CUST-0066136,Fraud Report,Customer reported unusual transaction activity.,MEDIUM,2023-02-13,UNDER_REVIEW
CMP-001091,812A0C580,CUST-0014785,Fraud Report,Customer reported an unexpected transfer.,HIGH,2022-11-18,OPEN
CMP-001092,80818B740,CUST-0103956,Unauthorized Transfer,Customer raised an identity verification concern.,MEDIUM,2024-08-27,OPEN
CMP-001093,800C1B7B0,CUST-0098854,Unauthorized Transfer,Potential fraudulent activity was reported.,MEDIUM,2024-01-24,OPEN
CMP-001094,80650F100,CUST-0006749,Unauthorized Transfer,Unusual account behaviour was reported.,HIGH,2022-07-27,OPEN
CMP-001095,810AE42B0,CUST-0029276,Suspicious Transaction,Customer reported unusual transaction activity.,LOW,2024-03-08,RESOLVED
CMP-001096,80D2D2EC0,CUST-0107327,Identity Concern,Unusual account behaviour was reported.,LOW,2024-09-05,RESOLVED
CMP-001097,80FB5ECC0,CUST-0086971,Suspicious Transaction,Customer raised an identity verification concern.,HIGH,2024-09-07,RESOLVED
CMP-001098,803013430,CUST-0014337,Identity Concern,Unusual account behaviour was reported.,HIGH,2022-11-19,UNDER_REVIEW
CMP-001099,81269F5D0,CUST-0047827,Unusual Account Activity,Potential fraudulent activity was reported.,CRITICAL,2022-07-07,OPEN
CMP-001100,802320210,CUST-0009870,Unusual Account Activity,Customer reported an unexpected transfer.,LOW,2024-02-08,RESOLVED
CMP-001101,813A1E940,CUST-0039939,Identity Concern,Customer raised an identity verification concern.,LOW,2024-03-29,RESOLVED
CMP-001102,806C74C80,CUST-0006356,Identity Concern,Customer reported an unexpected transfer.,CRITICAL,2022-12-22,OPEN
CMP-001103,806113B90,CUST-0017982,Unusual Account Activity,Customer raised an identity verification concern.,HIGH,2023-12-17,RESOLVED
CMP-001104,80E421100,CUST-0073215,Suspicious Transaction,Customer reported an unexpected transfer.,CRITICAL,2022-01-09,RESOLVED
CMP-001105,80A82D170,CUST-0000955,Fraud Report,Potential fraudulent activity was reported.,HIGH,2022-04-14,OPEN
CMP-001106,813D9C041,CUST-0026610,Fraud Report,Customer reported an unexpected transfer.,HIGH,2023-07-16,UNDER_REVIEW
CMP-001107,801CB1850,CUST-0046497,Unusual Account Activity,Potential fraudulent activity was reported.,HIGH,2024-09-08,OPEN
CMP-001108,814072801,CUST-0075346,Identity Concern,Customer reported an unexpected transfer.,CRITICAL,2023-05-26,RESOLVED
CMP-001109,813EA4791,CUST-0036955,Fraud Report,Potential fraudulent activity was reported.,CRITICAL,2024-02-10,UNDER_REVIEW
CMP-001110,802EFCF90,CUST-0090908,Unauthorized Transfer,Unusual account behaviour was reported.,MEDIUM,2023-04-07,RESOLVED
CMP-001111,81200CEE0,CUST-0014274,Unauthorized Transfer,Customer reported unusual transaction activity.,HIGH,2023-12-04,OPEN
CMP-001112,813B85471,CUST-0006111,Identity Concern,Customer raised an identity verification concern.,MEDIUM,2023-07-23,OPEN
CMP-001113,80A5771C0,CUST-0075071,Unauthorized Transfer,Customer raised an identity verification concern.,LOW,2024-03-30,OPEN
CMP-001114,80D7D70F0,CUST-0063642,Identity Concern,Customer reported an unexpected transfer.,HIGH,2023-03-08,UNDER_REVIEW
CMP-001115,806B54680,CUST-0041029,Fraud Report,Unusual account behaviour was reported.,LOW,2022-11-04,UNDER_REVIEW
CMP-001116,80BE52A80,CUST-0105698,Unauthorized Transfer,Customer reported unusual transaction activity.,MEDIUM,2022-04-12,UNDER_REVIEW
CMP-001117,8022A8460,CUST-0047149,Suspicious Transaction,Customer raised an identity verification concern.,HIGH,2023-05-03,UNDER_REVIEW
CMP-001118,8013F4C90,CUST-0113011,Fraud Report,Unusual account behaviour was reported.,HIGH,2023-01-05,UNDER_REVIEW
CMP-001119,80DCED2C0,CUST-0020981,Identity Concern,Customer reported unusual transaction activity.,HIGH,2022-01-21,RESOLVED
CMP-001120,80B33B360,CUST-0020989,Unusual Account Activity,Customer reported an unexpected transfer.,MEDIUM,2024-09-13,UNDER_REVIEW
CMP-001121,800F4DF30,CUST-0112579,Fraud Report,Unusual account behaviour was reported.,CRITICAL,2022-12-30,RESOLVED
CMP-001122,80D9C9B50,CUST-0007752,Suspicious Transaction,Customer raised an identity verification concern.,HIGH,2023-04-03,UNDER_REVIEW
CMP-001123,802D02EB0,CUST-0104810,Unauthorized Transfer,Customer reported an unexpected transfer.,HIGH,2023-10-09,UNDER_REVIEW
CMP-001124,81372F241,CUST-0037470,Unusual Account Activity,Unusual account behaviour was reported.,CRITICAL,2023-10-09,OPEN
CMP-001125,80F853920,CUST-0021432,Unauthorized Transfer,Potential fraudulent activity was reported.,MEDIUM,2022-03-23,UNDER_REVIEW
CMP-001126,8106DB470,CUST-0083501,Fraud Report,Potential fraudulent activity was reported.,CRITICAL,2022-11-21,UNDER_REVIEW
CMP-001127,80749AD70,CUST-0080030,Identity Concern,Potential fraudulent activity was reported.,CRITICAL,2024-06-27,UNDER_REVIEW
CMP-001128,80B3D68D0,CUST-0116663,Unauthorized Transfer,Customer reported unusual transaction activity.,MEDIUM,2022-06-21,RESOLVED
CMP-001129,811862290,CUST-0069424,Fraud Report,Customer reported unusual transaction activity.,MEDIUM,2022-08-29,OPEN
CMP-001130,808F3A9F0,CUST-0029720,Suspicious Transaction,Customer reported unusual transaction activity.,LOW,2023-02-11,UNDER_REVIEW
CMP-001131,804F55370,CUST-0046477,Suspicious Transaction,Customer reported unusual transaction activity.,CRITICAL,2023-07-16,RESOLVED
CMP-001132,800CB8200,CUST-0018814,Suspicious Transaction,Customer reported unusual transaction activity.,HIGH,2024-02-23,RESOLVED
CMP-001133,80165E3B0,CUST-0023445,Suspicious Transaction,Customer raised an identity verification concern.,HIGH,2022-06-09,OPEN
CMP-001134,80CF9FC50,CUST-0109880,Fraud Report,Customer raised an identity verification concern.,MEDIUM,2022-09-11,OPEN
CMP-001135,8142D7E61,CUST-0068730,Unauthorized Transfer,Customer reported unusual transaction activity.,LOW,2023-06-24,RESOLVED
CMP-001136,802F636F0,CUST-0114664,Fraud Report,Customer raised an identity verification concern.,CRITICAL,2023-01-01,RESOLVED
CMP-001137,805782720,CUST-0091114,Fraud Report,Unusual account behaviour was reported.,CRITICAL,2024-08-15,OPEN
CMP-001138,80E8518F0,CUST-0049788,Unusual Account Activity,Customer reported an unexpected transfer.,CRITICAL,2024-09-19,RESOLVED
CMP-001139,800C826A0,CUST-0002041,Unusual Account Activity,Customer raised an identity verification concern.,HIGH,2024-02-06,UNDER_REVIEW
CMP-001140,8021D5920,CUST-0008853,Unusual Account Activity,Customer reported an unexpected transfer.,LOW,2023-05-09,UNDER_REVIEW
CMP-001141,80FCC2FF0,CUST-0008493,Fraud Report,Customer raised an identity verification concern.,HIGH,2022-11-12,OPEN
CMP-001142,809A3E660,CUST-0045093,Suspicious Transaction,Customer reported unusual transaction activity.,MEDIUM,2022-11-07,UNDER_REVIEW
CMP-001143,809701510,CUST-0007272,Identity Concern,Unusual account behaviour was reported.,LOW,2022-10-21,RESOLVED
CMP-001144,80ACD2620,CUST-0028711,Identity Concern,Customer raised an identity verification concern.,HIGH,2024-08-02,OPEN
CMP-001145,801A9C800,CUST-0063825,Identity Concern,Potential fraudulent activity was reported.,MEDIUM,2024-02-24,OPEN
CMP-001146,80AF86C00,CUST-0106057,Fraud Report,Customer reported an unexpected transfer.,CRITICAL,2023-07-16,RESOLVED
CMP-001147,80AB426F0,CUST-0055192,Identity Concern,Customer reported an unexpected transfer.,MEDIUM,2023-03-24,RESOLVED
CMP-001148,804BDD940,CUST-0087134,Identity Concern,Customer raised an identity verification concern.,MEDIUM,2024-01-25,UNDER_REVIEW
CMP-001149,8122D2D00,CUST-0046678,Identity Concern,Customer reported an unexpected transfer.,HIGH,2022-03-23,UNDER_REVIEW
CMP-001150,80BE66890,CUST-0095146,Unusual Account Activity,Potential fraudulent activity was reported.,CRITICAL,2023-10-27,OPEN
CMP-001151,8012C3B80,CUST-0010027,Suspicious Transaction,Customer reported an unexpected transfer.,MEDIUM,2024-05-23,UNDER_REVIEW
CMP-001152,812684630,CUST-0050984,Identity Concern,Unusual account behaviour was reported.,CRITICAL,2022-04-24,UNDER_REVIEW
CMP-001153,8015D2CF0,CUST-0108301,Unusual Account Activity,Customer raised an identity verification concern.,MEDIUM,2023-12-19,UNDER_REVIEW
CMP-001154,80AED3210,CUST-0043807,Unauthorized Transfer,Customer reported unusual transaction activity.,LOW,2022-01-20,OPEN
CMP-001155,8052910C0,CUST-0014425,Suspicious Transaction,Potential fraudulent activity was reported.,HIGH,2024-09-22,OPEN
CMP-001156,80007A820,CUST-0114230,Identity Concern,Customer reported unusual transaction activity.,MEDIUM,2024-01-03,OPEN
CMP-001157,8148EBF71,CUST-0092042,Suspicious Transaction,Customer raised an identity verification concern.,MEDIUM,2022-06-04,UNDER_REVIEW
CMP-001158,80B245910,CUST-0046110,Fraud Report,Customer raised an identity verification concern.,HIGH,2023-03-07,UNDER_REVIEW
CMP-001159,803C42990,CUST-0097829,Suspicious Transaction,Potential fraudulent activity was reported.,LOW,2023-12-15,OPEN
CMP-001160,80594F750,CUST-0079674,Fraud Report,Customer raised an identity verification concern.,LOW,2022-02-27,RESOLVED
CMP-001161,8077363E0,CUST-0086608,Unauthorized Transfer,Customer reported an unexpected transfer.,HIGH,2023-04-27,UNDER_REVIEW
CMP-001162,801134100,CUST-0048596,Suspicious Transaction,Customer reported unusual transaction activity.,MEDIUM,2024-04-28,UNDER_REVIEW
CMP-001163,800DC1A10,CUST-0076070,Identity Concern,Customer reported an unexpected transfer.,LOW,2024-02-29,OPEN
CMP-001164,802394170,CUST-0070440,Suspicious Transaction,Unusual account behaviour was reported.,MEDIUM,2023-04-17,UNDER_REVIEW
CMP-001165,811C075D0,CUST-0004493,Fraud Report,Potential fraudulent activity was reported.,MEDIUM,2023-02-03,RESOLVED
CMP-001166,801826CA0,CUST-0078545,Suspicious Transaction,Unusual account behaviour was reported.,LOW,2024-01-16,UNDER_REVIEW
CMP-001167,80A9DC050,CUST-0086532,Fraud Report,Customer reported an unexpected transfer.,HIGH,2023-05-08,OPEN
CMP-001168,80407AC60,CUST-0094321,Unauthorized Transfer,Customer reported unusual transaction activity.,MEDIUM,2024-06-03,RESOLVED
CMP-001169,80529DA20,CUST-0037777,Fraud Report,Customer reported unusual transaction activity.,MEDIUM,2023-03-21,UNDER_REVIEW
CMP-001170,804A9B9C0,CUST-0050029,Suspicious Transaction,Customer raised an identity verification concern.,MEDIUM,2023-08-22,OPEN
CMP-001171,80FCAD970,CUST-0074235,Suspicious Transaction,Unusual account behaviour was reported.,CRITICAL,2024-09-19,RESOLVED
CMP-001172,801CC0600,CUST-0103096,Unauthorized Transfer,Potential fraudulent activity was reported.,LOW,2023-09-03,OPEN
CMP-001173,802CC0800,CUST-0052210,Identity Concern,Customer reported unusual transaction activity.,HIGH,2022-06-11,RESOLVED
CMP-001174,8025B8250,CUST-0062705,Suspicious Transaction,Potential fraudulent activity was reported.,MEDIUM,2022-03-03,RESOLVED
CMP-001175,80E279B00,CUST-0025972,Suspicious Transaction,Customer reported an unexpected transfer.,CRITICAL,2023-07-04,OPEN
CMP-001176,80AD3E770,CUST-0097418,Unusual Account Activity,Potential fraudulent activity was reported.,CRITICAL,2022-11-21,RESOLVED
CMP-001177,801FA6940,CUST-0079166,Suspicious Transaction,Customer raised an identity verification concern.,HIGH,2022-07-17,RESOLVED
CMP-001178,81286B9A0,CUST-0048877,Fraud Report,Customer reported unusual transaction activity.,CRITICAL,2022-05-18,RESOLVED
CMP-001179,80D5F7090,CUST-0008348,Unusual Account Activity,Potential fraudulent activity was reported.,CRITICAL,2023-03-25,OPEN
CMP-001180,8078D9FF0,CUST-0107487,Unauthorized Transfer,Unusual account behaviour was reported.,HIGH,2023-08-04,UNDER_REVIEW
CMP-001181,8005B4A20,CUST-0049227,Identity Concern,Potential fraudulent activity was reported.,MEDIUM,2024-01-20,OPEN
CMP-001182,80E8088B0,CUST-0015627,Unauthorized Transfer,Customer raised an identity verification concern.,HIGH,2023-06-28,UNDER_REVIEW
CMP-001183,8062EC280,CUST-0032254,Fraud Report,Customer raised an identity verification concern.,LOW,2023-07-09,RESOLVED
CMP-001184,811CEFC90,CUST-0026562,Identity Concern,Customer reported an unexpected transfer.,LOW,2023-06-03,RESOLVED
CMP-001185,80CE9B130,CUST-0085581,Fraud Report,Unusual account behaviour was reported.,MEDIUM,2024-05-27,UNDER_REVIEW
CMP-001186,80292C690,CUST-0065800,Suspicious Transaction,Unusual account behaviour was reported.,CRITICAL,2024-01-09,OPEN
CMP-001187,8052A7400,CUST-0066161,Identity Concern,Unusual account behaviour was reported.,MEDIUM,2023-06-21,RESOLVED
CMP-001188,80E8019D0,CUST-0055948,Fraud Report,Customer raised an identity verification concern.,HIGH,2022-10-17,OPEN
CMP-001189,806EA32A0,CUST-0073590,Unusual Account Activity,Customer reported unusual transaction activity.,LOW,2022-04-09,OPEN
CMP-001190,80BC3AEB0,CUST-0039988,Suspicious Transaction,Customer reported an unexpected transfer.,LOW,2022-07-02,UNDER_REVIEW
CMP-001191,80C6EC970,CUST-0003768,Suspicious Transaction,Customer reported unusual transaction activity.,CRITICAL,2022-07-16,RESOLVED
CMP-001192,8021BCEB0,CUST-0010183,Unusual Account Activity,Unusual account behaviour was reported.,HIGH,2023-05-17,OPEN
CMP-001193,809970970,CUST-0036431,Unauthorized Transfer,Unusual account behaviour was reported.,LOW,2023-01-11,OPEN
CMP-001194,8025E71B0,CUST-0086601,Unauthorized Transfer,Customer raised an identity verification concern.,LOW,2024-08-10,UNDER_REVIEW
CMP-001195,8039B64C0,CUST-0043457,Suspicious Transaction,Potential fraudulent activity was reported.,CRITICAL,2024-03-31,UNDER_REVIEW
CMP-001196,8014D42C0,CUST-0108741,Suspicious Transaction,Unusual account behaviour was reported.,HIGH,2024-03-24,RESOLVED
CMP-001197,813604CD0,CUST-0108624,Suspicious Transaction,Potential fraudulent activity was reported.,LOW,2022-02-11,OPEN
CMP-001198,811768870,CUST-0111991,Unusual Account Activity,Customer reported unusual transaction activity.,LOW,2024-09-10,RESOLVED
CMP-001199,80CCE0400,CUST-0057953,Unusual Account Activity,Customer raised an identity verification concern.,MEDIUM,2022-08-25,OPEN
CMP-001200,8076C9AF0,CUST-0033020,Unauthorized Transfer,Unusual account behaviour was reported.,MEDIUM,2023-06-23,RESOLVED
CMP-001201,80D9D79C0,CUST-0017003,Unusual Account Activity,Customer raised an identity verification concern.,LOW,2024-02-07,RESOLVED
CMP-001202,801DB4AC0,CUST-0000088,Fraud Report,Customer raised an identity verification concern.,CRITICAL,2023-08-14,OPEN
CMP-001203,8053C9880,CUST-0076966,Unauthorized Transfer,Unusual account behaviour was reported.,CRITICAL,2022-06-20,RESOLVED
CMP-001204,80644FC50,CUST-0096079,Unauthorized Transfer,Unusual account behaviour was reported.,CRITICAL,2022-12-12,UNDER_REVIEW
CMP-001205,80D8F8780,CUST-0047968,Fraud Report,Unusual account behaviour was reported.,HIGH,2024-07-13,UNDER_REVIEW
CMP-001206,810132770,CUST-0060998,Identity Concern,Potential fraudulent activity was reported.,MEDIUM,2023-02-27,RESOLVED
CMP-001207,80405A440,CUST-0110504,Unauthorized Transfer,Customer raised an identity verification concern.,HIGH,2023-07-13,UNDER_REVIEW
CMP-001208,8121E4D30,CUST-0085045,Identity Concern,Customer raised an identity verification concern.,CRITICAL,2024-09-11,OPEN
CMP-001209,810014BE0,CUST-0021568,Suspicious Transaction,Potential fraudulent activity was reported.,LOW,2024-01-14,RESOLVED
CMP-001210,80E3CF5D0,CUST-0072184,Fraud Report,Customer reported unusual transaction activity.,HIGH,2022-05-19,OPEN
CMP-001211,8002D04F0,CUST-0086271,Fraud Report,Customer reported unusual transaction activity.,HIGH,2022-08-08,RESOLVED
CMP-001212,800699BC0,CUST-0024053,Unusual Account Activity,Unusual account behaviour was reported.,MEDIUM,2023-06-08,OPEN
CMP-001213,8013494D0,CUST-0020963,Identity Concern,Potential fraudulent activity was reported.,MEDIUM,2022-02-08,OPEN
CMP-001214,80766DC10,CUST-0099821,Fraud Report,Unusual account behaviour was reported.,MEDIUM,2022-09-29,OPEN
CMP-001215,802521060,CUST-0080284,Fraud Report,Customer reported unusual transaction activity.,CRITICAL,2022-09-20,RESOLVED
CMP-001216,804A2FC70,CUST-0044096,Unauthorized Transfer,Customer reported unusual transaction activity.,HIGH,2024-07-28,UNDER_REVIEW
CMP-001217,80B9F6FD0,CUST-0068975,Identity Concern,Unusual account behaviour was reported.,LOW,2022-06-27,RESOLVED
CMP-001218,805BEEA10,CUST-0008526,Fraud Report,Customer reported unusual transaction activity.,CRITICAL,2023-10-20,OPEN
CMP-001219,80DBA12A0,CUST-0074575,Suspicious Transaction,Potential fraudulent activity was reported.,HIGH,2024-03-09,UNDER_REVIEW
CMP-001220,8002D8780,CUST-0082771,Suspicious Transaction,Customer reported an unexpected transfer.,LOW,2023-03-03,RESOLVED
CMP-001221,805CE6E20,CUST-0095513,Identity Concern,Customer reported unusual transaction activity.,HIGH,2024-03-07,RESOLVED
CMP-001222,802FA8AD0,CUST-0013402,Fraud Report,Unusual account behaviour was reported.,MEDIUM,2022-02-12,UNDER_REVIEW
CMP-001223,8074C5E00,CUST-0004852,Unauthorized Transfer,Customer reported an unexpected transfer.,LOW,2023-05-30,RESOLVED
CMP-001224,801038FE0,CUST-0029998,Identity Concern,Customer raised an identity verification concern.,LOW,2024-01-20,OPEN
CMP-001225,8046715F0,CUST-0022282,Fraud Report,Customer raised an identity verification concern.,MEDIUM,2023-03-19,OPEN
CMP-001226,812A24900,CUST-0007157,Suspicious Transaction,Customer raised an identity verification concern.,LOW,2022-12-11,RESOLVED
CMP-001227,80A2E4530,CUST-0056403,Fraud Report,Customer reported unusual transaction activity.,CRITICAL,2023-02-13,RESOLVED
CMP-001228,807CBD880,CUST-0041880,Unauthorized Transfer,Customer reported an unexpected transfer.,CRITICAL,2023-03-21,RESOLVED
