relationship_id,account_id,connected_account_id,relationship_type,ownership_percentage,relationship_start_date
REL-0007141,80F66A9B0,807CA7020,BENEFICIAL_OWNER,15.33,2019-04-11
REL-0007142,800A31080,80CCC0DF0,BENEFICIAL_OWNER,82.86,2022-06-11
REL-0007143,80BC70230,8050F3C40,RELATED_ACCOUNT,51.68,2021-09-06
REL-0007144,80CAB4A80,8117D3E40,SHARED_OWNER,88.49,2018-09-27
REL-0007145,804EA28B0,80D3431F0,BENEFICIAL_OWNER,92.25,2020-07-01
REL-0007146,8145F1DB0,807C44A10,BUSINESS_ASSOCIATE,55.11,2021-01-22
REL-0007147,8002906E0,802ED16F0,RELATED_ACCOUNT,20.54,2024-06-14
REL-0007148,80ACE9F60,80D4A8700,BENEFICIAL_OWNER,84.24,2021-08-16
REL-0007149,8036F0FD0,8060BAAB0,AUTHORIZED_USER,91.6,2023-05-26
REL-0007150,80FDECAD0,806B038F0,SHARED_OWNER,98.38,2020-10-17
REL-0007151,8090F98F0,803E69DD0,SHARED_OWNER,80.02,2019-11-12
REL-0007152,80AFAD110,80056A970,BENEFICIAL_OWNER,75.47,2023-03-20
REL-0007153,808FD2E70,80B21C110,BENEFICIAL_OWNER,43.25,2018-02-13
REL-0007154,80FDE46D0,8070C5080,BENEFICIAL_OWNER,18.61,2024-04-24
REL-0007155,809E33B90,808433410,SHARED_OWNER,71.8,2018-08-16
REL-0007156,8121BC140,81267AF80,AUTHORIZED_USER,43.63,2021-06-30
REL-0007157,80B62E460,80F1EF7D0,AUTHORIZED_USER,52.81,2020-10-18
REL-0007158,805A22160,80DBA2310,RELATED_ACCOUNT,35.22,2018-08-04
REL-0007159,80EDB14F0,811EA4530,BENEFICIAL_OWNER,65.92,2019-05-27
REL-0007160,808EAE7C0,8098DDC40,AUTHORIZED_USER,61.88,2018-09-08
REL-0007161,800F2B250,80A0E1300,AUTHORIZED_USER,95.28,2021-01-01
REL-0007162,80FFA3620,813971450,BUSINESS_ASSOCIATE,23.66,2020-08-04
REL-0007163,80FE89620,800550B60,AUTHORIZED_USER,60.81,2021-02-09
REL-0007164,8112FA670,803D87960,BENEFICIAL_OWNER,75.24,2024-08-13
REL-0007165,80FE6FA90,80345D880,RELATED_ACCOUNT,21.58,2023-04-05
REL-0007166,812E633C0,8073259C0,BENEFICIAL_OWNER,36.77,2020-03-22
REL-0007167,8061AE210,8078265C0,BUSINESS_ASSOCIATE,14.37,2020-06-25
REL-0007168,80A222920,803F2CC60,AUTHORIZED_USER,27.08,2021-10-26
REL-0007169,80A1A2C10,80D8F9170,BENEFICIAL_OWNER,9.79,2020-07-31
REL-0007170,80FE814A0,80D200710,SHARED_OWNER,85.29,2019-09-17
REL-0007171,803205360,8066302E0,AUTHORIZED_USER,93.67,2018-03-30
REL-0007172,808DE59E0,81355C810,BUSINESS_ASSOCIATE,40.56,2023-02-22
REL-0007173,80FB3C230,80C564540,BENEFICIAL_OWNER,26.86,2018-07-03
REL-0007174,8025FD760,80B5A8EF0,AUTHORIZED_USER,9.58,2020-10-15
REL-0007175,813331850,8085F6BF0,RELATED_ACCOUNT,14.1,2018-04-27
REL-0007176,80408EC50,805923D90,SHARED_OWNER,39.74,2021-12-31
REL-0007177,80E28A780,80A4A6D80,AUTHORIZED_USER,10.14,2024-08-04
REL-0007178,80728FD70,808ACB6C0,SHARED_OWNER,30.97,2019-09-16
REL-0007179,808B8CA90,80F55D5B0,RELATED_ACCOUNT,94.9,2022-05-30
REL-0007180,805F63FC0,81007FB20,SHARED_OWNER,61.4,2019-10-03
REL-0007181,8133319F0,803AC4C80,RELATED_ACCOUNT,86.31,2019-06-24
REL-0007182,80908BC00,80B5A83A0,BUSINESS_ASSOCIATE,81.07,2018-05-26
REL-0007183,8096CF2B0,802B600D0,BUSINESS_ASSOCIATE,12.16,2019-01-09
REL-0007184,805B5F770,802C51930,RELATED_ACCOUNT,90.82,2021-12-01
REL-0007185,801678B70,803931180,BENEFICIAL_OWNER,74.28,2021-06-24
REL-0007186,8093BA230,8137204B1,SHARED_OWNER,63.56,2023-04-11
REL-0007187,802807C40,802180400,AUTHORIZED_USER,86.54,2021-07-10
REL-0007188,80DE4A750,813445D71,SHARED_OWNER,89.94,2022-05-26
REL-0007189,801A8AC90,812070BA0,BENEFICIAL_OWNER,21.5,2023-10-11
REL-0007190,80262A020,811F4AF40,BENEFICIAL_OWNER,98.16,2022-08-05
REL-0007191,804E46700,80C5603D0,AUTHORIZED_USER,16.43,2022-08-09
REL-0007192,800749E80,80D68F8E0,SHARED_OWNER,68.78,2024-01-07
REL-0007193,80765CAE0,80D734CF0,AUTHORIZED_USER,27.56,2019-06-23
REL-0007194,80FF82DA0,802F7BE90,SHARED_OWNER,48.53,2018-10-27
REL-0007195,8121CA320,80E5169A0,RELATED_ACCOUNT,19.62,2021-07-11
REL-0007196,8016D78A0,8132ECD30,AUTHORIZED_USER,52.59,2022-01-08
REL-0007197,8082AE670,8025D38E0,AUTHORIZED_USER,61.59,2023-03-02
REL-0007198,80A518E10,808DEA500,RELATED_ACCOUNT,23.04,2020-06-02
REL-0007199,804FE1E60,804E674E0,SHARED_OWNER,91.73,2023-09-01
REL-0007200,80B4A85B0,80C447740,BUSINESS_ASSOCIATE,8.6,2018-06-30
REL-0007201,803EC6220,804CA7980,AUTHORIZED_USER,74.61,2018-07-25
REL-0007202,80193ECE0,80159ED10,BUSINESS_ASSOCIATE,19.14,2023-10-05
REL-0007203,80A7CDE90,804B685F0,BUSINESS_ASSOCIATE,14.33,2024-08-29
REL-0007204,805EC6410,80AA26010,RELATED_ACCOUNT,80.93,2022-05-20
REL-0007205,80740DA40,801BB8450,AUTHORIZED_USER,94.14,2024-03-22
REL-0007206,809243400,809EBDAD0,AUTHORIZED_USER,96.85,2023-04-22
REL-0007207,803197B30,813BCA200,RELATED_ACCOUNT,13.42,2021-12-17
REL-0007208,80ABADE50,800E72B50,SHARED_OWNER,99.34,2018-05-25
REL-0007209,813F61F21,808AD5940,AUTHORIZED_USER,36.74,2022-06-28
REL-0007210,804922490,80981F590,BUSINESS_ASSOCIATE,77.07,2022-04-07
REL-0007211,8005C3260,813C9E481,BUSINESS_ASSOCIATE,8.26,2023-05-17
REL-0007212,8030B36B0,813C62541,AUTHORIZED_USER,19.88,2018-01-08
REL-0007213,800FC0C60,801FDCC20,BUSINESS_ASSOCIATE,15.66,2021-04-04
REL-0007214,80D1BE8C0,800195070,BENEFICIAL_OWNER,48.52,2021-12-11
REL-0007215,805C26F90,8005A7E70,SHARED_OWNER,49.28,2020-07-03
REL-0007216,807050CB0,806BEEE50,SHARED_OWNER,96.15,2020-06-28
REL-0007217,807F873E0,80A19E490,AUTHORIZED_USER,62.35,2023-11-02
REL-0007218,80CDEBC70,80366CEE0,BUSINESS_ASSOCIATE,64.74,2024-05-22
REL-0007219,808F8C010,80BA02E30,RELATED_ACCOUNT,37.93,2021-03-09
REL-0007220,802AA5150,807BB3840,BENEFICIAL_OWNER,44.11,2018-11-22
REL-0007221,80F3A5810,808309810,AUTHORIZED_USER,30.03,2018-05-25
REL-0007222,80ED04CE0,80D9790F0,BUSINESS_ASSOCIATE,53.93,2022-09-08
REL-0007223,8094D52C0,8099BC600,SHARED_OWNER,87.5,2021-10-14
REL-0007224,805C2AFB0,8001C5670,SHARED_OWNER,12.98,2021-05-31
REL-0007225,80502AFD0,800BE78D0,SHARED_OWNER,38.35,2024-10-24
REL-0007226,80575EDA0,80DD030F0,AUTHORIZED_USER,24.69,2021-05-28
REL-0007227,810400150,8070589C0,SHARED_OWNER,52.86,2022-12-03
REL-0007228,807781710,80A3B8A50,BENEFICIAL_OWNER,6.54,2018-05-13
REL-0007229,80124C5A0,8047B1140,BUSINESS_ASSOCIATE,84.31,2021-11-18
REL-0007230,800C1D580,8044969E0,BENEFICIAL_OWNER,27.82,2023-04-08
REL-0007231,803A084C0,80A55D130,AUTHORIZED_USER,80.49,2018-03-17
REL-0007232,808098770,801A04100,SHARED_OWNER,40.96,2024-04-01
REL-0007233,80A6DC710,80330B420,BUSINESS_ASSOCIATE,79.36,2022-08-30
REL-0007234,804A0F1E0,800421C00,RELATED_ACCOUNT,57.01,2019-09-22
REL-0007235,8102FB7C0,80F910580,SHARED_OWNER,18.64,2018-08-24
REL-0007236,80DC891E0,802B00A50,RELATED_ACCOUNT,37.02,2018-04-08
REL-0007237,810613970,80B13CAD0,RELATED_ACCOUNT,33.1,2018-05-09
REL-0007238,80BDD2D40,808E56D80,SHARED_OWNER,68.25,2024-07-28
REL-0007239,80B27A9F0,80F313D80,BENEFICIAL_OWNER,58.96,2023-07-25
REL-0007240,80E6682C0,800B70500,AUTHORIZED_USER,27.51,2023-09-20
REL-0007241,8093458B0,8050EB520,RELATED_ACCOUNT,40.86,2022-05-24
REL-0007242,8031EF7E0,806C9E7E0,BENEFICIAL_OWNER,80.84,2021-03-01
REL-0007243,80BE81960,80AAA51B0,BENEFICIAL_OWNER,78.38,2018-09-01
REL-0007244,813306990,80A8E4510,BUSINESS_ASSOCIATE,12.55,2020-07-04
REL-0007245,80A2FEBB0,8062BBD50,BUSINESS_ASSOCIATE,34.19,2020-07-14
REL-0007246,811B84700,800445A20,RELATED_ACCOUNT,15.1,2024-05-16
REL-0007247,804438380,80E3FDD30,AUTHORIZED_USER,34.84,2021-01-16
REL-0007248,802B14B70,811A6CAE0,AUTHORIZED_USER,19.5,2023-07-27
REL-0007249,808AE1B50,80909DDA0,RELATED_ACCOUNT,14.48,2024-10-16
REL-0007250,80C0371C0,80F2CB9E0,BENEFICIAL_OWNER,18.8,2019-09-28
REL-0007251,80ABD00C0,80006DAC0,RELATED_ACCOUNT,65.02,2018-08-17
REL-0007252,8098800F0,804D8F870,BENEFICIAL_OWNER,28.73,2019-06-16
REL-0007253,806BAEC60,8020D4BE0,RELATED_ACCOUNT,8.7,2022-04-15
REL-0007254,80EED23C0,810842B70,AUTHORIZED_USER,86.05,2019-02-23
REL-0007255,800FA9890,805ABA0D0,SHARED_OWNER,67.63,2023-10-26
REL-0007256,8066A52C0,811391DE0,SHARED_OWNER,83.48,2019-02-23
REL-0007257,8019D0940,800078B20,BENEFICIAL_OWNER,78.36,2023-09-08
REL-0007258,810066810,80E793AE0,RELATED_ACCOUNT,11.6,2022-07-07
REL-0007259,8004EC640,800ADFAE0,BUSINESS_ASSOCIATE,81.1,2020-01-07
REL-0007260,80278B8F0,8101D2C50,BENEFICIAL_OWNER,51.34,2024-03-16
REL-0007261,80308ED30,803954090,RELATED_ACCOUNT,51.16,2018-05-18
REL-0007262,80F655720,807392930,AUTHORIZED_USER,80.97,2022-09-02
REL-0007263,809FBE530,814639C11,BENEFICIAL_OWNER,50.0,2021-08-15
REL-0007264,80DF07310,8124EAEF0,RELATED_ACCOUNT,33.76,2019-09-29
REL-0007265,800A66750,80EEFAFF0,BENEFICIAL_OWNER,80.93,2020-11-29
REL-0007266,801600590,812FF2E10,BENEFICIAL_OWNER,28.85,2024-02-08
REL-0007267,809D475B0,813C96BC1,BENEFICIAL_OWNER,73.8,2020-09-27
REL-0007268,80F179380,8095C6500,BENEFICIAL_OWNER,48.89,2021-05-14
REL-0007269,800E14140,804D9EFA0,BENEFICIAL_OWNER,94.59,2019-03-27
REL-0007270,802D6FB80,80FDECF00,BENEFICIAL_OWNER,41.12,2022-04-09
REL-0007271,80B9FEA80,812207D60,SHARED_OWNER,92.41,2019-05-13
REL-0007272,806618470,806D41B90,BENEFICIAL_OWNER,68.61,2022-08-02
REL-0007273,801931460,8123B61A0,SHARED_OWNER,7.33,2023-02-04
REL-0007274,812C0B7E0,802A163B0,SHARED_OWNER,87.97,2024-05-14
REL-0007275,8009C12D0,80AC64B00,SHARED_OWNER,83.93,2024-07-04
REL-0007276,808377970,809A78120,BUSINESS_ASSOCIATE,16.89,2021-07-15
REL-0007277,80015FED0,809ED25B0,BUSINESS_ASSOCIATE,18.59,2021-05-29
REL-0007278,80E7DC8C0,808C135F0,AUTHORIZED_USER,58.22,2020-05-15
REL-0007279,81438A131,804A799C0,SHARED_OWNER,25.94,2018-11-18
REL-0007280,805560430,80F4E0880,BENEFICIAL_OWNER,76.78,2023-10-14
REL-0007281,8098D8F20,8018BEB30,BUSINESS_ASSOCIATE,65.18,2021-07-02
REL-0007282,80ECBD4C0,8020A80C0,SHARED_OWNER,71.25,2020-08-06
REL-0007283,8082700C0,80667DFB0,SHARED_OWNER,47.27,2024-08-02
REL-0007284,810DC5980,8015F6610,RELATED_ACCOUNT,34.62,2018-06-07
REL-0007285,80F52D550,803A302C0,AUTHORIZED_USER,5.13,2021-01-30
REL-0007286,80FFEFBE0,8043C6AD0,AUTHORIZED_USER,48.06,2021-04-27
REL-0007287,812B63AD0,802673DC0,BUSINESS_ASSOCIATE,48.58,2020-05-21
REL-0007288,804387AE0,8145404B1,BENEFICIAL_OWNER,14.93,2021-12-19
REL-0007289,8089EBC50,80EAB5090,RELATED_ACCOUNT,34.9,2019-05-28
REL-0007290,814259F80,802D7AD80,AUTHORIZED_USER,36.17,2023-04-19
REL-0007291,803292FF0,80E9F2480,SHARED_OWNER,48.22,2021-01-01
REL-0007292,807383BB0,807DBFF40,BENEFICIAL_OWNER,86.5,2023-01-17
REL-0007293,8148E1471,800B8EC51,BUSINESS_ASSOCIATE,64.6,2023-11-22
REL-0007294,80FF9A420,800FAC9F0,BUSINESS_ASSOCIATE,94.54,2020-10-08
REL-0007295,812AC78B0,80A10F330,BENEFICIAL_OWNER,42.35,2021-03-29
REL-0007296,812B6C1B0,81339F1C0,AUTHORIZED_USER,96.53,2018-10-18
REL-0007297,8142CD431,8099E7340,AUTHORIZED_USER,6.61,2019-11-19
REL-0007298,8071B88D0,806D37450,AUTHORIZED_USER,38.31,2018-09-25
REL-0007299,80F2FA250,8105D94B0,BUSINESS_ASSOCIATE,9.32,2023-06-26
REL-0007300,806DD2FA0,80513FF70,SHARED_OWNER,70.12,2018-05-29
REL-0007301,802406FE0,80FA85BF0,BUSINESS_ASSOCIATE,62.24,2021-09-23
REL-0007302,808048560,80C93F950,SHARED_OWNER,20.75,2020-07-14
REL-0007303,80409FD40,8080662F0,AUTHORIZED_USER,93.45,2018-03-29
REL-0007304,8093D8890,801581130,AUTHORIZED_USER,32.61,2023-11-05
REL-0007305,8134B9490,8091ECB30,BUSINESS_ASSOCIATE,33.53,2024-04-18
REL-0007306,80F2B3DA0,8132C9990,BUSINESS_ASSOCIATE,82.55,2024-08-17
REL-0007307,80CFDE650,80E26D6B0,RELATED_ACCOUNT,54.09,2023-03-30
REL-0007308,811A874B0,809281C90,BENEFICIAL_OWNER,43.5,2019-03-13
REL-0007309,802471BE0,80BCB4210,AUTHORIZED_USER,80.8,2018-01-17
REL-0007310,805E728B0,8025E5970,AUTHORIZED_USER,51.2,2020-06-27
REL-0007311,8021FC730,810FAB4D0,RELATED_ACCOUNT,59.54,2021-06-23
REL-0007312,8060D3830,80CB45F50,BENEFICIAL_OWNER,82.51,2018-06-01
REL-0007313,805FA03D0,80EDC9970,SHARED_OWNER,15.51,2018-10-30
REL-0007314,80F73BFD0,8019BB2E0,BUSINESS_ASSOCIATE,71.83,2022-09-30
REL-0007315,8062C4680,80E984E60,SHARED_OWNER,31.41,2018-04-07
REL-0007316,8012BBC00,80CD46B10,RELATED_ACCOUNT,32.23,2018-12-19
REL-0007317,80B54D920,803C26DD0,RELATED_ACCOUNT,85.67,2022-09-29
REL-0007318,807C3ED00,80E7A2C70,BENEFICIAL_OWNER,27.07,2023-10-27
REL-0007319,8081016A0,800A6B6D0,BUSINESS_ASSOCIATE,74.39,2021-11-03
REL-0007320,8001B4DF0,80DC150C0,BENEFICIAL_OWNER,58.92,2019-03-23
REL-0007321,8000C3330,80E96ED20,SHARED_OWNER,82.76,2020-08-17
REL-0007322,8098D49A0,804E22280,SHARED_OWNER,88.26,2018-08-15
REL-0007323,80C061B00,80A256B70,BUSINESS_ASSOCIATE,60.44,2022-04-25
REL-0007324,80AFD6660,80A9461F0,RELATED_ACCOUNT,25.37,2022-04-30
REL-0007325,80D3C1FE0,810215F70,BUSINESS_ASSOCIATE,50.37,2023-02-13
REL-0007326,80E99BF10,80E32C150,AUTHORIZED_USER,25.56,2024-05-15
REL-0007327,806EB9F80,8013F24E0,AUTHORIZED_USER,70.97,2019-09-26
REL-0007328,808CF9C50,80761C2A0,AUTHORIZED_USER,73.18,2019-09-16
REL-0007329,800836A50,813B6C3E1,BUSINESS_ASSOCIATE,83.15,2023-11-25
REL-0007330,8052F8630,80046CF30,RELATED_ACCOUNT,97.13,2020-09-24
REL-0007331,8027A8940,8068885C0,BENEFICIAL_OWNER,87.25,2022-05-09
REL-0007332,8038EE590,80EA5D540,SHARED_OWNER,29.77,2018-11-17
REL-0007333,80BD580E0,81040AFE0,BUSINESS_ASSOCIATE,24.07,2019-05-25
REL-0007334,80F4FD900,812EE5540,AUTHORIZED_USER,92.15,2022-05-19
REL-0007335,804177720,812802250,AUTHORIZED_USER,5.56,2022-01-30
REL-0007336,8002E0380,814911691,SHARED_OWNER,50.38,2020-07-26
REL-0007337,8044BED10,80A22A460,AUTHORIZED_USER,62.71,2019-05-01
REL-0007338,80E9A5760,804285840,SHARED_OWNER,41.92,2021-10-20
REL-0007339,8087153F0,8002B7510,BUSINESS_ASSOCIATE,57.94,2020-02-09
REL-0007340,8084C0C30,80B5DD330,RELATED_ACCOUNT,42.35,2022-06-30
REL-0007341,80A087BE0,8105F79F0,BUSINESS_ASSOCIATE,55.84,2024-09-07
REL-0007342,812F364B0,80792A6A0,SHARED_OWNER,94.17,2021-09-04
REL-0007343,80EDBC010,80C2A16A0,SHARED_OWNER,85.46,2020-08-03
REL-0007344,814188BC0,814088E60,BENEFICIAL_OWNER,28.8,2019-06-26
REL-0007345,800642180,814781131,SHARED_OWNER,73.81,2022-06-07
REL-0007346,80FDB4770,80C7E9850,BUSINESS_ASSOCIATE,96.66,2022-01-23
REL-0007347,8131F7210,8034CDC30,BUSINESS_ASSOCIATE,84.21,2018-08-13
REL-0007348,80210EE60,80FF58C20,BUSINESS_ASSOCIATE,92.77,2022-05-15
REL-0007349,800335920,8108A9E80,SHARED_OWNER,68.35,2019-04-01
REL-0007350,800BEFEF0,8005346E0,SHARED_OWNER,12.9,2021-08-31
REL-0007351,80F438330,8016AAC00,AUTHORIZED_USER,11.69,2024-07-25
REL-0007352,806348780,80911C490,BUSINESS_ASSOCIATE,29.5,2020-10-30
REL-0007353,80EA2CD90,80684B770,BUSINESS_ASSOCIATE,64.55,2018-12-02
REL-0007354,80B826C30,812173E90,BENEFICIAL_OWNER,5.11,2024-03-27
REL-0007355,801615EF0,8034B5CF0,BENEFICIAL_OWNER,55.43,2021-05-25
REL-0007356,812A1BF30,8004051F0,BUSINESS_ASSOCIATE,64.33,2024-04-15
REL-0007357,803356CE0,801C0CD00,AUTHORIZED_USER,17.15,2020-06-12
REL-0007358,80FB57E90,8130458F0,RELATED_ACCOUNT,68.2,2023-12-08
REL-0007359,802BAC880,803845250,AUTHORIZED_USER,95.13,2020-09-30
REL-0007360,81129EB80,807F5F9B0,RELATED_ACCOUNT,97.1,2022-09-13
REL-0007361,80BFC8610,810B4A9A0,BENEFICIAL_OWNER,17.01,2018-10-22
REL-0007362,80046CB10,8009CA350,BUSINESS_ASSOCIATE,17.94,2019-07-27
REL-0007363,80C919D90,81343A6A1,BENEFICIAL_OWNER,76.31,2023-11-26
REL-0007364,813D0D060,80D801B30,RELATED_ACCOUNT,16.55,2022-04-24
REL-0007365,811E93020,80C6CEA70,BENEFICIAL_OWNER,83.7,2019-09-30
REL-0007366,801CF06A0,80F5C6DC0,RELATED_ACCOUNT,77.63,2022-11-23
REL-0007367,80B28D5C0,812A0F080,AUTHORIZED_USER,53.14,2021-07-21
REL-0007368,8001580D0,80670D620,BUSINESS_ASSOCIATE,11.28,2023-03-10
REL-0007369,806B35470,8034060B0,SHARED_OWNER,84.48,2019-08-27
REL-0007370,80B0A4AB0,805F80C30,BUSINESS_ASSOCIATE,68.31,2024-05-30
REL-0007371,8048EF470,80BF4C200,BENEFICIAL_OWNER,97.86,2019-07-28
REL-0007372,80D815340,810A13FD0,BUSINESS_ASSOCIATE,19.17,2022-07-06
REL-0007373,800D45350,80F83DB90,SHARED_OWNER,21.61,2024-10-03
REL-0007374,803E865C0,8064C0F00,BUSINESS_ASSOCIATE,29.7,2024-05-14
REL-0007375,80ACD2230,81391D190,BENEFICIAL_OWNER,93.95,2021-07-06
REL-0007376,80785F050,80B015210,BUSINESS_ASSOCIATE,44.38,2020-11-19
REL-0007377,80DEBDF70,1004287C8,BUSINESS_ASSOCIATE,31.45,2020-10-14
REL-0007378,8098E3840,802258EF0,AUTHORIZED_USER,77.84,2024-01-30
REL-0007379,80D7D3DE0,806F06260,SHARED_OWNER,87.85,2019-04-21
REL-0007380,81142FE00,80CE94C90,BENEFICIAL_OWNER,25.97,2022-10-12
REL-0007381,80A2CD870,80C0830B0,BUSINESS_ASSOCIATE,72.22,2018-04-11
REL-0007382,81381F5E0,8039CF720,AUTHORIZED_USER,50.5,2021-09-29
REL-0007383,80E22F150,812FD8EF0,RELATED_ACCOUNT,61.41,2018-08-17
REL-0007384,8074C62B0,8080702E0,AUTHORIZED_USER,71.37,2019-11-15
REL-0007385,8066EBA90,8000C0000,BUSINESS_ASSOCIATE,50.5,2024-11-02
REL-0007386,80F36C800,8043D1720,RELATED_ACCOUNT,59.83,2019-09-15
REL-0007387,8084E65D0,808364AE0,RELATED_ACCOUNT,95.68,2020-08-22
REL-0007388,80FDC21B0,80F9E1F80,SHARED_OWNER,44.18,2022-06-14
REL-0007389,80878FE00,806CE18C0,SHARED_OWNER,25.55,2020-02-19
REL-0007390,80622DCF0,813538B10,RELATED_ACCOUNT,11.88,2018-01-28
REL-0007391,8038B3910,810074B00,RELATED_ACCOUNT,37.75,2024-08-11
REL-0007392,802F20060,811A401F0,AUTHORIZED_USER,78.11,2023-02-09
REL-0007393,80739D4C0,81029EB90,BENEFICIAL_OWNER,62.16,2022-01-10
REL-0007394,8009514B0,806A20870,BUSINESS_ASSOCIATE,35.01,2021-11-19
REL-0007395,8144DEBF0,810276F30,BENEFICIAL_OWNER,29.21,2023-01-24
REL-0007396,80B99C600,800587B10,SHARED_OWNER,11.98,2023-05-18
REL-0007397,8041ABF70,807BE6B10,AUTHORIZED_USER,96.5,2023-02-11
REL-0007398,8097C8120,80D3CE9D0,BUSINESS_ASSOCIATE,45.44,2021-12-25
REL-0007399,81219A7F0,80C860830,AUTHORIZED_USER,86.97,2019-03-03
REL-0007400,8122EED10,804F144C0,RELATED_ACCOUNT,95.07,2021-04-09
REL-0007401,809406E20,8054531A0,BENEFICIAL_OWNER,24.5,2018-05-06
REL-0007402,81133EBD0,80115AE30,BUSINESS_ASSOCIATE,9.08,2022-06-18
REL-0007403,8143C1A30,80D69F7F0,BUSINESS_ASSOCIATE,71.45,2024-06-25
REL-0007404,80FFB24E0,80FA40D40,RELATED_ACCOUNT,99.45,2024-04-07
REL-0007405,80B826C30,8126C77E0,AUTHORIZED_USER,26.2,2019-12-03
REL-0007406,8082A7AB0,80EDE45B0,SHARED_OWNER,89.36,2023-11-07
REL-0007407,8017857C0,80497A0C0,SHARED_OWNER,21.32,2022-12-13
REL-0007408,80887C7D0,80A807AC0,AUTHORIZED_USER,98.25,2021-04-05
REL-0007409,80214CD80,80BA25A30,BENEFICIAL_OWNER,22.47,2023-04-18
REL-0007410,8011A3410,809106460,SHARED_OWNER,63.63,2018-04-03
REL-0007411,80AAB3690,800809D30,BENEFICIAL_OWNER,56.75,2020-11-03
REL-0007412,80AA2D0C0,8074939B0,SHARED_OWNER,46.5,2019-10-19
REL-0007413,8116D3BA0,8023D9A50,AUTHORIZED_USER,77.39,2020-05-07
REL-0007414,80370BD50,80039FE40,RELATED_ACCOUNT,11.29,2021-09-02
REL-0007415,80D8372E0,810CC58D0,SHARED_OWNER,70.02,2018-03-21
REL-0007416,804EEB2D0,80C2705A0,SHARED_OWNER,8.07,2019-04-16
REL-0007417,80C90FF20,80D370540,BUSINESS_ASSOCIATE,78.02,2019-06-12
REL-0007418,80AD12410,80952A160,BENEFICIAL_OWNER,24.76,2018-07-15
REL-0007419,802335FD0,80C20EC60,AUTHORIZED_USER,6.02,2023-01-25
REL-0007420,811006600,808D21870,BENEFICIAL_OWNER,35.61,2019-09-21
REL-0007421,80CFE79C0,8001DAF70,BUSINESS_ASSOCIATE,26.94,2020-02-19
REL-0007422,80655E120,814321211,BENEFICIAL_OWNER,88.33,2021-01-29
REL-0007423,8059F0560,810B5B9D0,RELATED_ACCOUNT,81.65,2024-06-10
REL-0007424,80FDB55B0,80CD10AD0,BUSINESS_ASSOCIATE,18.45,2024-04-13
REL-0007425,811D915C0,800D0A280,BUSINESS_ASSOCIATE,15.63,2022-08-30
REL-0007426,80CAF3CE0,808B9C450,BENEFICIAL_OWNER,16.78,2022-10-13
REL-0007427,80CA4AC30,800286410,BUSINESS_ASSOCIATE,49.77,2021-06-05
REL-0007428,80443B320,80BE81960,BENEFICIAL_OWNER,86.52,2020-11-07
REL-0007429,80C97E810,8060A7400,RELATED_ACCOUNT,11.11,2018-03-19
REL-0007430,805354DB0,80AF70120,AUTHORIZED_USER,42.14,2024-07-04
REL-0007431,80CEC1CC0,800B8C4A0,SHARED_OWNER,70.15,2021-03-23
REL-0007432,80964EF80,80CE6F140,RELATED_ACCOUNT,57.47,2019-02-13
REL-0007433,8035AE5C0,80EA65600,SHARED_OWNER,51.53,2021-05-11
REL-0007434,80C842B90,810A57590,AUTHORIZED_USER,83.86,2019-11-28
REL-0007435,80E1ECBD0,80A96A5B0,BUSINESS_ASSOCIATE,17.31,2019-01-28
REL-0007436,812453930,807780E50,SHARED_OWNER,35.2,2018-03-16
REL-0007437,8001DAF70,80E986EF0,AUTHORIZED_USER,63.45,2022-08-30
REL-0007438,810CF24E0,80E505FD0,BENEFICIAL_OWNER,16.61,2019-10-28
REL-0007439,80FF65030,804388F10,RELATED_ACCOUNT,20.18,2020-09-28
REL-0007440,8062545D0,800A16660,BENEFICIAL_OWNER,67.76,2024-03-13
REL-0007441,811B802F0,804C0BDC0,BUSINESS_ASSOCIATE,84.56,2020-03-01
REL-0007442,80E386660,8049DB5D0,AUTHORIZED_USER,65.42,2020-08-20
REL-0007443,8094C8090,801D2B760,SHARED_OWNER,95.69,2021-06-07
REL-0007444,803604880,803D35B70,BENEFICIAL_OWNER,94.15,2020-03-23
REL-0007445,801CD3740,802C6BE90,SHARED_OWNER,78.3,2018-12-23
REL-0007446,813182AE0,801646990,BENEFICIAL_OWNER,82.62,2021-08-01
REL-0007447,8040C7490,801EE8120,AUTHORIZED_USER,84.31,2023-03-12
REL-0007448,808D67530,80FC73A50,BUSINESS_ASSOCIATE,57.46,2019-12-27
REL-0007449,808378000,807DEE2E0,BENEFICIAL_OWNER,12.83,2022-12-29
REL-0007450,80CC93A70,80DC0AD20,BUSINESS_ASSOCIATE,6.77,2020-09-01
REL-0007451,80DFD3400,806B07470,RELATED_ACCOUNT,81.22,2023-12-26
REL-0007452,801B5B440,800BC1290,BUSINESS_ASSOCIATE,5.66,2024-08-25
REL-0007453,808519100,807A38CB0,BUSINESS_ASSOCIATE,46.02,2021-06-21
REL-0007454,80DBF76C0,80199B740,BENEFICIAL_OWNER,21.92,2020-06-20
REL-0007455,80CA90CC0,800162F90,RELATED_ACCOUNT,96.16,2021-04-23
REL-0007456,809127BD0,800267550,RELATED_ACCOUNT,61.64,2020-01-12
REL-0007457,812DD2910,800F162B0,RELATED_ACCOUNT,58.54,2022-12-20
REL-0007458,81362EED1,8092C4130,AUTHORIZED_USER,61.96,2018-12-28
